student_id,full_name,gpa
20240522,جدير آل معيض,74.0
20240523,خالد كانو,67.2
20240524,حارث الخرافي,71.1
20240525,فتحي آل الشيخ,66.7
20240526,مهران بقشان,68.5
20240527,فخر آل عايض,71.5
20240528,ظريف آل عايض,72.3
20240529,نافذ حجار,65.8
20240530,بارعة آل صفوان,66.4
20240531,عبد السّميع مهنا,71.8
20240532,مسرور العجلان,64.9
20240533,سائد آل علي,62.4
20240534,عبد الرّحمن آل عايض,77.1
20240535,لاما آل رفيع,71.4
20240536,دعاء آل عواض,78.9
20240537,ساجي آل حسين,73.0
20240538,عبد الرّحمن الشايع,68.9
20240539,منيف الجفالي,68.0
20240540,جودي آل الشيخ,69.3
20240541,سامي آل عطفة,69.2
20240542,فخر آل قصير,73.0
20240543,حسين آل العسكري,68.0
20240544,عبد الإله آل عايض,72.2
20240545,وليف آل بن ظافر,69.3
20240546,مزهر آل محمد بن علي بن جماز,71.2
20240547,فرزدق بن لادن,63.6
20240548,رخاء شربتلي,67.4
20240549,جيلان الحكير,65.0
20240550,عبد الرّحمن أبو داوود,69.4
20240551,لطفي الجابر,69.0
20240552,قصي الجفالي,72.2
20240553,عقيل آل عطفة,73.7
20240554,نصر الدّين أبا الخيل,65.2
20240555,ديمه العليان,61.4
20240556,ميلاء آل عطفة,73.5
20240557,حليم آل بن ظافر,78.2
20240558,عبد العليم الجفالي,65.3
20240559,سفيان حنبولي,72.9
20240560,يسري العقيل,69.8
20240561,عربي الحكير,77.9
20240562,ظهير آل العسكري,64.6
20240563,سرحان المهيدب,65.6
20240564,عبد الرّشيد آل عايض,63.1
20240565,لقمان أبا الخيل,72.7
20240566,افتكار كانو,62.2
20240567,عبد الحقّ آل العسكري,70.1
20240568,نوره الجفالي,66.0
20240569,رسمي بقشان,74.2
20240570,فوّاز مهنا,66.6
20240571,فارس المغاولة,67.9
20240572,لوليا أبو داوود,69.2
20240573,لوجين حجار,74.0
20240574,ضياء المشاولة,69.7
20240575,طه آل محمد بن علي بن جماز,74.2
20240576,جاد المشاولة,72.9
20240577,سنان أبو داوود,76.2
20240578,لينا المغاولة,65.0
20240579,صخر حنبولي,67.7
20240580,عبد الحقّ الجفالي,74.8
20240581,ظريف الخرافي,70.3
20240582,فارع المهنا,63.5
20240583,قطب أبو داوود,62.5
20240584,غالب كانو,73.7
20240585,مرعي الخرافي,72.4
20240586,عبدالرّحمن آل عواض,57.0
20240587,جوانا المهنا,69.4
20240588,لارا آل خضير,70.1
20240589,عبد العليم آل حسين,72.1
20240590,فاخر العجلان,79.4
20240591,سراج المهنا,67.4
20240592,مُخيمر المهنا,61.7
20240593,رائد آل محمد بن علي بن جماز,72.5
20240594,صدّام آل صفوان,75.6
20240595,رهيف آل معيض,71.5
20240596,عمران المهيدب,69.1
20240597,ثقيف الجابر,71.8
20240598,ناعم آل الشيخ,65.6
20240599,سعدي الحجار,76.0
20240600,ميّاد آل خضير,76.2
20240601,أغاريد آل قصير,74.1
20240602,كامل كانو,72.8
20240603,طامح آل محمد بن علي بن جماز,68.5
20240604,حمود آل الشيخ,67.6
20240605,أناهيد الجفالي,71.5
20240606,نور الدّين بقشان,64.0
20240607,سبأ آل معيض,67.0
20240608,علم الدّين آل العسكري,76.0
20240609,ناعم حجار,75.6
20240610,تاج بقشان,68.3
20240611,كايد آل قصير,73.7
20240612,مكّي مهنا,73.7
20240613,ريتاج العقيل,69.3
20240614,عبد الواحد آل سعود,63.8
20240615,كاظم آل العسكري,68.5
20240616,صنديد آل عواض,73.3
20240617,محمود كانو,71.0
20240618,خلف آل حسين,59.1
20240619,ريناد أبا الخيل,66.1
20240620,داني الجابر,69.5
20240621,لورين آل سعود,71.9
20240622,مرادي آل رفيع,62.4
20240623,رضوان آل علي,72.2
20240624,رجاء آل عايض,71.8
20240625,شوقي آل عطفة,78.2
20240626,نوح الحجار,64.3
20240627,ذريع المغاولة,69.1
20240628,عادل كانو,68.2
20240629,ريما آل معيض,73.2
20240630,مريم آل عطفة,70.7
20240631,نادر آل عطفة,67.5
20240632,عبد السّميع آل حسين,76.8
20240633,صدّاح حنبولي,68.5
20240634,لانا العقيل,70.8
20240635,طه آل جعفر,62.9
20240636,آيات الجفالي,69.9
20240637,تاج بن لادن,68.6
20240638,عرفان كانو,63.9
20240639,شادي آل علي,64.7
20240640,جاد المهنا,74.6
20240641,جود العجلان,64.2
20240642,لوليا حنبولي,65.3
20240643,بيلسان المغاولة,75.1
20240644,فاروق حنبولي,71.5
20240645,طائع الخرافي,71.8
20240646,ساجي حجار,74.6
20240647,فوّاز المشاولة,62.4
20240648,نافذ آل صفوان,64.2
20240649,مُنذر آل جعفر,69.0
20240650,صخر العليان,72.2
20240651,فلاح العقيل,72.6
20240652,أزهار الدباغ,74.3
20240653,عاكف آل عايض,65.3
20240654,ياسمين آل الشيخ,73.4
20240655,جود العليان,68.0
20240656,عبد الحقّ آل بن ظافر,80.0
20240657,داني حجار,69.8
20240658,حلا آل بن ظافر,70.6
20240659,فارع المهيدب,70.7
20240660,مَسعد الراشد,68.2
20240661,وفائي شربتلي,65.7
20240662,مُتيّم آل رفيع,63.4
20240663,صالح كانو,67.2
20240664,حمدي الحجار,72.6
20240665,كبير آل محمد بن علي بن جماز,72.1
20240666,فارع المغاولة,72.2
20240667,أسيل الجابر,68.1
20240668,ساطع الجابر,67.6
20240669,سرحان آل رفيع,65.4
20240670,هايدي الجفالي,70.0
20240671,راشد آل معيض,67.8
20240672,فخر الخرافي,68.7
20240673,رجب أبو داوود,64.3
20240674,يعقوب آل سلطان,71.8
20240675,كتوم المشاولة,73.0
20240676,عبد القادر آل محمد بن علي بن جماز,72.6
20240677,فرحان آل صفوان,70.9
20240678,ودود آل بن لافي,67.3
20240679,رشدي آل عطفة,70.8
20240680,مهنّد آل حسين,73.2
20240681,عصمت آل عواض,72.1
20240682,عاكف الشايع,71.2
20240683,سهوان الراشد,69.5
20240684,بلند آل علي,64.5
20240685,هيكل المغاولة,67.5
20240686,هزار العجلان,68.2
20240687,شكري العليان,76.5
20240688,لانا آل سعود,75.9
20240689,مهنّد العقيل,69.6
20240690,واصف الحجار,73.2
20240691,سلاف حنبولي,67.2
20240692,ريناد المشاولة,71.5
20240693,لاما آل بن ظافر,69.4
20240694,صدقي آل صفوان,78.8
20240695,خلوصي أبو داوود,71.6
20240696,قطب العليان,65.9
20240697,كنان حنبولي,76.9
20240698,نصر الخرافي,69.6
20240699,حافظ بن لادن,68.0
20240700,علاء آل سلطان,70.5
20240701,سلطان آل محمد بن علي بن جماز,73.0
20240702,تمام آل صفوان,70.1
20240703,يسري آل صفوان,70.4
20240704,ملهم آل خضير,70.7
20240705,أريج الجفالي,67.1
20240706,ايمان حنبولي,72.7
20240707,ضياء الدّين المهنا,62.9
20240708,تولين حنبولي,72.0
20240709,لفيف أبو داوود,69.3
20240710,سائد بن لادن,77.2
20240711,نزيه حجار,63.8
20240712,مشفق المغاولة,71.1
20240713,رسمي الخرافي,75.7
20240714,قدري آل مقطة,65.1
20240715,غامد الشايع,72.4
20240716,وحيد كانو,65.9
20240717,جالا أبو داوود,72.2
20240718,كافور العجلان,67.0
20240719,رخاء آل سعود,66.4
20240720,نائل العقيل,68.2
20240721,مشاري آل عايض,77.2
20240722,صقر آل عايض,76.9
20240723,لورا آل رفيع,66.8
20240724,بهية شربتلي,75.2
20240725,فايد آل سعود,71.7
20240726,وليف المغاولة,64.5
20240727,شريف بن لادن,67.4
20240728,جوانا المهيدب,67.5
20240729,مشرف آل عواض,67.7
20240730,ضياء المهيدب,70.7
20240731,لهفان العقيل,67.8
20240732,تالا آل عايض,69.5
20240733,حفيظ حنبولي,74.1
20240734,نضال آل معيض,65.6
20240735,عبد الواحد المشاولة,71.8
20240736,رافع آل العسكري,68.4
20240737,مُصلح آل معيض,71.9
20240738,مخلص آل بن ظافر,75.4
20240739,ميرال آل محمد بن علي بن جماز,68.7
20240740,ميثاق آل بن ظافر,71.7
20240741,هاني العقيل,61.8
20240742,مَجدي بن لادن,65.6
20240743,نضال الجابر,71.1
20240744,حلا مهنا,69.1
20240745,موفّق الراشد,65.4
20240746,هادي آل معيض,63.2
20240747,بشرى آل بن ظافر,59.1
20240748,داني آل حسين,66.1
20240749,طائل آل عطفة,70.7
20240750,صلاح الدّين آل معيض,70.2
20240751,جلنار فصيل,63.6
20240752,عفيف فصيل,82.6
20240753,نور الحقّ آل عايض,63.5
20240754,نيازي الخرافي,74.0
20240755,طائل آل قصير,68.6
20240756,نبيه آل حسين,66.7
20240757,جسور الحجار,74.2
20240758,ثاقب آل عايض,71.3
20240759,عزاز الخرافي,71.1
20240760,موسى آل بن لافي,61.7
20240761,ساهد كانو,74.7
20240762,ضياء الحجار,71.1
20240763,أسرار آل رفيع,68.0
20240764,عرفان آل سلطان,68.7
20240765,كاسر كانو,67.3
20240766,فردوس الدباغ,80.4
20240767,راما العليان,68.2
20240768,منيع أبو داوود,72.0
20240769,ناردين بقشان,72.2
20240770,سهيل آل قصير,67.6
20240771,فارع أبو داوود,67.8
20240772,بتول آل صفوان,62.1
20240773,ياسر الدباغ,66.1
20240774,كارم الجابر,67.2
20240775,عمرو المهنا,69.2
20240776,لهفان آل سلطان,74.0
20240777,مشرف آل حسين,66.1
20240778,جوليا أبا الخيل,64.2
20240779,كاسر آل عطفة,79.9
20240780,جلاء المغاولة,69.2
20240781,مسرور آل عواض,69.5
20240782,عرفان آل الشيخ,69.2
20240783,دعاء آل الشيخ,69.8
20240784,عبدالرّحمن حنبولي,71.2
20240785,أحمد آل بن لافي,69.9
20240786,أفنان آل قصير,65.7
20240787,نجم الدّين الجابر,74.9
20240788,فكري الجفالي,72.3
20240789,رائف المشاولة,62.5
20240790,يسار آل معيض,73.3
20240791,جرّاح آل سعود,72.7
20240792,خافق آل جعفر,74.4
20240793,همام الجابر,67.8
20240794,دهمان بن لادن,72.3
20240795,هند آل معيض,67.7
20240796,ساهد الجفالي,62.7
20240797,بلند بن لادن,71.2
20240798,جنى آل قصير,69.0
20240799,أريج آل الشيخ,66.0
20240800,مروان المهنا,63.8
20240801,فاتح الراشد,64.7
20240802,كنعان مهنا,69.8
20240803,كاشف العجلان,68.2
20240804,ريمان آل رفيع,73.6
20240805,نصري آل الشيخ,64.5
20240806,مشاري آل محمد بن علي بن جماز,70.2
20240807,زهرة آل رفيع,67.6
20240808,فرزدق آل جعفر,73.1
20240809,مُسعف الجابر,73.6
20240810,نصوح الخرافي,63.4
20240811,قطب آل خضير,69.9
20240812,نعيم حنبولي,69.3
20240813,أحمد آل عايض,72.2
20240814,مؤمن فصيل,71.6
20240815,لقاء الجفالي,67.2
20240816,حارث آل بن لافي,69.3
20240817,اصيل آل صفوان,68.2
20240818,فداء آل عايض,78.8
20240819,مقداد آل مقطة,75.3
20240820,باسمة العقيل,67.6
20240821,جوين أبو داوود,75.3
20240822,عتيق فصيل,64.0
20240823,ربيع الحجار,68.2
20240824,شاطر العليان,83.2
20240825,حامد العجلان,71.2
20240826,مرتقي آل معيض,77.1
20240827,قائد آل عطفة,61.7
20240828,تقيّ الدّين الحجار,66.2
20240829,عائد حنبولي,69.7
20240830,نصور آل رفيع,68.8
20240831,صبري الحكير,69.4
20240832,عزاز آل صفوان,79.3
20240833,جمال الدّين الدباغ,70.6
20240834,بارعة الحجار,71.0
20240835,باهرة العجلان,66.9
20240836,شبلي بن لادن,59.1
20240837,لمّاح آل مقطة,77.9
20240838,صائب المهيدب,77.2
20240839,دعاء آل معيض,69.2
20240840,فارع شربتلي,72.2
20240841,ابتكار أبو داوود,71.2
20240842,قدري حجار,71.5
20240843,ألين بن لادن,67.4
20240844,محجوب آل رفيع,62.5
20240845,قصيد آل علي,75.3
20240846,حافظ آل علي,71.9
20240847,مُسعف كانو,77.5
20240848,وفاء الجابر,68.6
20240849,ناعم آل عواض,69.1
20240850,وادع آل قصير,75.6
20240851,مُسعف العقيل,73.7
20240852,عادل آل رفيع,65.2
20240853,زياد آل سلطان,72.4
20240854,هيا آل معيض,65.2
20240855,عقيل آل سعود,74.4
20240856,حسنين بقشان,55.8
20240857,سديم بقشان,70.2
20240858,لينا المشاولة,78.3
20240859,قدري آل صفوان,64.5
20240860,قدري العجلان,70.8
20240861,حسني آل محمد بن علي بن جماز,68.4
20240862,منيب الحجار,73.3
20240863,بهية أبا الخيل,63.8
20240864,كتوم حنبولي,66.4
20240865,مرتقي المغاولة,71.3
20240866,خلف الدباغ,73.9
20240867,منيع أبا الخيل,64.6
20240868,عاتب آل العسكري,73.8
20240869,ماهر آل مقطة,68.5
20240870,ابتهال الشايع,68.8
20240871,وفيق بن لادن,70.9
20240872,مَسعد الحكير,71.2
20240873,شهد الجابر,70.2
20240874,نوف الجفالي,82.6
20240875,إلينا آل سعود,69.2
20240876,فاروق أبا الخيل,61.4
20240877,يافع العجلان,60.4
20240878,سامر المغاولة,68.6
20240879,صبحي أبا الخيل,76.4
20240880,رابح العجلان,69.8
20240881,ساطع آل محمد بن علي بن جماز,69.3
20240882,رمزي آل صفوان,66.4
20240883,فضل المشاولة,76.5
20240884,لوجين العقيل,72.6
20240885,يانع آل بن ظافر,70.5
20240886,هيثم حجار,78.6
20240887,شعلان مهنا,67.0
20240888,ميرا الدباغ,68.6
20240889,بيلسان آل عطفة,74.5
20240890,عبد الخالق آل الشيخ,73.8
20240891,بوران بن لادن,73.0
20240892,فتوح آل الشيخ,66.8
20240893,دعاء شربتلي,75.1
20240894,علاء الدّين الجابر,68.7
20240895,راوي فصيل,80.9
20240896,شهير آل حسين,70.9
20240897,نيازي الحكير,74.2
20240898,حسنين الحكير,65.8
20240899,ماذى بقشان,69.6
20240900,عبد المجيد آل قصير,70.3
20240901,زبير المهيدب,73.2
20240902,راوي الجفالي,71.9
20240903,واصف آل علي,61.6
20240904,ضياء آل عطفة,74.6
20240905,حياة المغاولة,73.8
20240906,مؤيّد فصيل,73.0
